directory,ID,styles
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3328.jpg,3328,[0.21709    0.09216421 0.15213072 0.13386884 0.4047462 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1750.jpg,1750,[0.18540949 0.16644594 0.23188926 0.0705215  0.3457338 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4374.jpg,4374,[0.30386928 0.04101097 0.3193415  0.16080384 0.17497438]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2142.jpg,2142,[0.29299778 0.04775565 0.22760053 0.14361294 0.2880332 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3738.jpg,3738,[0.2230966  0.0731499  0.16223015 0.12849958 0.41302383]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2124.jpg,2124,[0.22169177 0.07683764 0.15963006 0.12938628 0.41245422]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1959.jpg,1959,[0.19957693 0.19275641 0.19475515 0.05964091 0.3532706 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18362.jpg,18362,[0.29672757 0.0469047  0.23415333 0.14523652 0.27697784]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/761.jpg,761,[0.22775081 0.06404178 0.17999484 0.12988153 0.39833102]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4368.jpg,4368,[0.2242281  0.07071983 0.16418116 0.12809187 0.41277912]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3538.jpg,3538,[0.22668247 0.06665134 0.16847657 0.12777786 0.4104117 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/417.jpg,417,[0.20373306 0.15267582 0.28583616 0.08277591 0.27497905]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4695.jpg,4695,[0.17056555 0.30702794 0.05529603 0.02877134 0.4383392 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1969.jpg,1969,[0.22630483 0.06717731 0.16788016 0.12779228 0.41084546]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2381.jpg,2381,[0.22268052 0.07718416 0.35484812 0.14246799 0.20281921]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3808.jpg,3808,[0.21731569 0.11636405 0.33041883 0.10237908 0.23352234]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2516.jpg,2516,[0.30356166 0.04468643 0.26658145 0.15233836 0.23283213]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1906.jpg,1906,[0.19316585 0.18550363 0.20268628 0.06357783 0.35506645]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2745.jpg,2745,[0.17485324 0.14165393 0.23791808 0.07942648 0.3661483 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1517.jpg,1517,[0.28351715 0.06644922 0.2655111  0.15193036 0.23259209]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18291.jpg,18291,[0.3036     0.04466934 0.26662394 0.15234001 0.23276676]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/352.jpg,352,[0.24248306 0.05794951 0.18562251 0.13217133 0.38177347]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3354.jpg,3354,[0.22044094 0.08055685 0.15732726 0.1303982  0.41127667]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3151.jpg,3151,[0.18653962 0.16818938 0.22530155 0.0686821  0.35128736]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1771.jpg,1771,[0.22895083 0.06404111 0.1720301  0.12809172 0.40688625]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3194.jpg,3194,[0.221671   0.0772278  0.15937315 0.12963854 0.41208953]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/205.jpg,205,[0.22163576 0.07639311 0.16016577 0.12924264 0.41256267]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/562.jpg,562,[0.23901656 0.05890982 0.18296632 0.13136804 0.38773924]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4342.jpg,4342,[0.30363646 0.04087519 0.3212117  0.16094325 0.17333336]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1912.jpg,1912,[0.302108   0.04533922 0.25629845 0.15015614 0.24609816]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1844.jpg,1844,[0.30056378 0.04588353 0.24829084 0.14841132 0.2568505 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2390.jpg,2390,[0.24131402 0.13479573 0.337396   0.09036288 0.19613132]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3837.jpg,3837,[0.21769916 0.07150933 0.17550448 0.12859842 0.4066887 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2255.jpg,2255,[0.3040446  0.04109773 0.318045   0.16069914 0.1761135 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18149.jpg,18149,[0.2973087  0.04676678 0.23559886 0.14557384 0.27475184]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18371.jpg,18371,[0.22388624 0.07132293 0.16364467 0.12812428 0.41302192]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2845.jpg,2845,[0.20773008 0.07923104 0.17841981 0.12799028 0.4066288 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18272.jpg,18272,[0.21730345 0.076635   0.16603497 0.12886083 0.41116577]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1830.jpg,1830,[0.18666796 0.16586067 0.2212392  0.06824926 0.35798287]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4102.jpg,4102,[0.18614069 0.16554283 0.22388203 0.06883842 0.35559607]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3825.jpg,3825,[0.23663011 0.05964468 0.18102957 0.1305922  0.39210337]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1720.jpg,1720,[0.2297378  0.3102892  0.06054368 0.03061516 0.3688142 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18296.jpg,18296,[0.30362707 0.04086736 0.32130113 0.16094802 0.1732564 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3863.jpg,3863,[0.20499347 0.14626731 0.29139024 0.08512646 0.27222246]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/771.jpg,771,[0.20471758 0.14593512 0.28671515 0.0852726  0.27735955]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/521.jpg,521,[0.30425638 0.04121926 0.3163098  0.16055773 0.17765684]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3584.jpg,3584,[0.22149934 0.07176156 0.16681467 0.12821922 0.41170526]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/18217.jpg,18217,[0.30382335 0.04097794 0.31976506 0.16083501 0.17459862]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/687.jpg,687,[0.2408838  0.13382255 0.33756584 0.09074122 0.19698662]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3728.jpg,3728,[0.24050708 0.05846949 0.18410574 0.13171957 0.38519815]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3871.jpg,3871,[0.2326936  0.0614446  0.18036345 0.13020878 0.39528966]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4249.jpg,4249,[0.2313794  0.06219196 0.17539364 0.12882236 0.40221265]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1966.jpg,1966,[0.19075291 0.1758397  0.21164471 0.06478325 0.35697943]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2920.jpg,2920,[0.3039791  0.04106371 0.3185437  0.16073918 0.17567427]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1951.jpg,1951,[0.19452053 0.18687423 0.20141464 0.06129289 0.35589775]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/851.jpg,851,[0.20689623 0.07852714 0.20902775 0.12987153 0.37567744]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4747.jpg,4747,[0.22399245 0.06942146 0.16694151 0.12792417 0.41172045]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2145.jpg,2145,[0.16923971 0.13346553 0.23561995 0.08391743 0.3777574 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1665.jpg,1665,[0.22366276 0.07183202 0.16323039 0.12821983 0.41305503]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2473.jpg,2473,[0.22372952 0.07116546 0.16410394 0.12809052 0.41291055]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4312.jpg,4312,[0.23203066 0.06172149 0.1762879  0.12899646 0.40096352]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1677.jpg,1677,[0.21968308 0.08306998 0.15597719 0.1311652  0.41010457]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3668.jpg,3668,[0.2335077  0.07012855 0.16737954 0.13741381 0.39157045]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2375.jpg,2375,[0.30368137 0.04089954 0.32086596 0.16091725 0.17363591]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3385.jpg,3385,[0.18277797 0.15779592 0.23583134 0.07326913 0.3503256 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/577.jpg,577,[0.19483592 0.18793648 0.20066269 0.06101899 0.35554588]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/300.jpg,300,[0.19645965 0.1930856  0.19658437 0.05980035 0.3540701 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/920.jpg,920,[0.2279494  0.06511367 0.17047821 0.12791732 0.40854147]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/235.jpg,235,[0.23036838 0.06286231 0.1741353  0.1284741  0.40415987]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3150.jpg,3150,[0.18852782 0.17121674 0.21848051 0.0667744  0.3550005 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1834.jpg,1834,[0.27221474 0.05147906 0.20695147 0.13819203 0.33116266]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2724.jpg,2724,[0.1866376  0.1595089  0.24815401 0.07599646 0.32970297]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3268.jpg,3268,[0.2191724  0.07762273 0.16225548 0.12947667 0.41147274]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/665.jpg,665,[0.22698247 0.06627444 0.16895278 0.12780876 0.40998155]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1602.jpg,1602,[0.22363923 0.07246761 0.16293405 0.12851886 0.41244027]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1981.jpg,1981,[0.25538155 0.05493534 0.19482478 0.13498886 0.35986945]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/624.jpg,624,[0.18477376 0.16053326 0.22289847 0.0697818  0.36201268]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2978.jpg,2978,[0.22354728 0.07210982 0.1630109  0.12827894 0.4130531 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2331.jpg,2331,[0.30561185 0.04275055 0.29429847 0.15762573 0.19971338]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2908.jpg,2908,[0.19426195 0.18302922 0.20042387 0.06163881 0.36064616]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1641.jpg,1641,[0.1912208  0.17808123 0.21121272 0.06437304 0.3551122 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1681.jpg,1681,[0.2655547  0.05273817 0.20197926 0.13683367 0.34289426]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/882.jpg,882,[0.19806838 0.19697335 0.19265966 0.05861752 0.35368112]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2046.jpg,2046,[0.22035928 0.08122885 0.15695764 0.13074532 0.41070896]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/536.jpg,536,[0.20076324 0.10498054 0.32426542 0.11291055 0.2570802 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1624.jpg,1624,[0.18165095 0.15344274 0.21140921 0.07221184 0.38128522]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3589.jpg,3589,[0.22144386 0.07745267 0.15920383 0.12952204 0.41237763]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3846.jpg,3846,[0.27239835 0.16144298 0.158448   0.05775618 0.34995446]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2703.jpg,2703,[0.27779278 0.05048716 0.2116185  0.13939822 0.3207034 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/4125.jpg,4125,[0.22582404 0.06789768 0.16703273 0.12780178 0.41144374]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/2254.jpg,2254,[0.23669642 0.06008224 0.18334721 0.13147421 0.38839993]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/594.jpg,594,[0.19216366 0.17560297 0.20299342 0.06344493 0.36579505]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/1961.jpg,1961,[0.30310705 0.04491115 0.26323035 0.1516378  0.23711368]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3667.jpg,3667,[0.22837806 0.06461759 0.1713278  0.1280272  0.40764943]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/886.jpg,886,[0.22592977 0.06771382 0.1672341  0.12777795 0.41134432]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/45.jpg,45,[0.2298777  0.06325218 0.17338961 0.12832648 0.40515402]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/3821.jpg,3821,[0.22622076 0.07043928 0.16511104 0.13012363 0.4081053 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/874.jpg,874,[0.23966007 0.05869565 0.18345551 0.13152276 0.38666603]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16722.jpg,16722,[0.29326725 0.0476977  0.22802447 0.14371535 0.2872952 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16455.jpg,16455,[0.3009288  0.04575835 0.24976419 0.14872776 0.25482085]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16541.jpg,16541,[0.28530717 0.04917786 0.21852188 0.14124274 0.3057504 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16442.jpg,16442,[0.19046083 0.17558841 0.21285036 0.06502858 0.35607183]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16851.jpg,16851,[0.2228021  0.07400945 0.16160424 0.12874308 0.41284117]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16504.jpg,16504,[0.22053213 0.13823242 0.31530342 0.08961102 0.23632109]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16744.jpg,16744,[0.23493688 0.06026878 0.17954475 0.13003777 0.3952119 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16701.jpg,16701,[0.3046297  0.04152296 0.31245172 0.16024703 0.18114857]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16610.jpg,16610,[0.30368575 0.04092409 0.3206553  0.16090806 0.17382672]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16700.jpg,16700,[0.30379328 0.04095949 0.3200132  0.16085336 0.17438073]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16443.jpg,16443,[0.23182721 0.06186149 0.1760129  0.12893611 0.40136227]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16854.jpg,16854,[0.2597014  0.05391889 0.19787568 0.13566366 0.35284033]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16422.jpg,16422,[0.22241198 0.07561673 0.16067152 0.1292738  0.41202605]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16523.jpg,16523,[0.22731616 0.13895059 0.32187548 0.08969699 0.22216079]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16830.jpg,16830,[0.27848136 0.05036901 0.21221033 0.13955875 0.3193805 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16531.jpg,16531,[0.22982718 0.06700855 0.17144622 0.13019066 0.40152737]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16547.jpg,16547,[0.226802   0.06654693 0.16864124 0.1278084  0.4102014 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16765.jpg,16765,[0.19470233 0.187091   0.2008325  0.06114848 0.35622567]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16528.jpg,16528,[0.19934142 0.1771721  0.19821672 0.06298574 0.362284  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16470.jpg,16470,[0.2275902  0.06589992 0.16953792 0.12814775 0.40882424]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16737.jpg,16737,[0.29631895 0.04701374 0.23324333 0.1449977  0.27842632]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16788.jpg,16788,[0.30392596 0.04103701 0.31894103 0.16077136 0.17532471]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16494.jpg,16494,[0.30557784 0.04215923 0.30250412 0.15893751 0.19082136]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16770.jpg,16770,[0.19067787 0.17649227 0.21269672 0.06486643 0.3552668 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16622.jpg,16622,[0.23455036 0.06041683 0.17919892 0.129911   0.39592287]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16817.jpg,16817,[0.30370334 0.04091372 0.32067895 0.16090414 0.17379975]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16538.jpg,16538,[0.19287442 0.18187234 0.20576522 0.06280125 0.3566868 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16418.jpg,16418,[0.21845147 0.0874646  0.15392601 0.13253461 0.40762326]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16739.jpg,16739,[0.22051533 0.08029436 0.15748559 0.13031915 0.41138554]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16578.jpg,16578,[0.3030183  0.04433711 0.2848923  0.15631513 0.21143723]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16469.jpg,16469,[0.29796162 0.04660743 0.23740762 0.1459731  0.2720503 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16594.jpg,16594,[0.30397546 0.0410821  0.31840414 0.16073366 0.17580462]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16474.jpg,16474,[0.24685052 0.28606138 0.07434718 0.03912856 0.35361242]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16473.jpg,16473,[0.30453026 0.04136484 0.3141237  0.16036798 0.17961319]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16463.jpg,16463,[0.27047485 0.05184173 0.2056267  0.13791746 0.3341393 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16846.jpg,16846,[0.23136418 0.13921669 0.32548103 0.08936704 0.21457115]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16607.jpg,16607,[0.23168291 0.06194017 0.17584643 0.12887457 0.4016559 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16671.jpg,16671,[0.1819824  0.30227265 0.18310028 0.07817984 0.25446478]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16464.jpg,16464,[0.22103406 0.08687732 0.15615901 0.13387708 0.40205252]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16816.jpg,16816,[0.29915696 0.04631222 0.24178417 0.14696848 0.2657782 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16631.jpg,16631,[0.30170357 0.04549386 0.25398207 0.14965478 0.24916565]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16759.jpg,16759,[0.30120304 0.04567323 0.2656679  0.15252608 0.23492983]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16475.jpg,16475,[0.30190066 0.04528988 0.27105123 0.15361841 0.2281398 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16652.jpg,16652,[0.18948908 0.17404589 0.21615052 0.06587059 0.35444388]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16689.jpg,16689,[0.16145766 0.1241513  0.2326235  0.09074341 0.39102414]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16763.jpg,16763,[0.30948034 0.25105298 0.10116281 0.05268166 0.2856223 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16460.jpg,16460,[0.22615229 0.0673903  0.16760615 0.12777472 0.41107655]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16793.jpg,16793,[0.22308457 0.073212   0.1621644  0.12851423 0.4130248 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16879.jpg,16879,[0.27837148 0.05038765 0.21211553 0.13953255 0.31959286]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16792.jpg,16792,[0.1831517  0.15723906 0.22635949 0.07130089 0.36194888]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16729.jpg,16729,[0.19135332 0.17300978 0.20114115 0.06398484 0.37051088]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16511.jpg,16511,[0.22219847 0.07540609 0.16058682 0.12901588 0.41279268]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16866.jpg,16866,[0.26829353 0.05234785 0.20458613 0.13755126 0.33722124]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16427.jpg,16427,[0.2680386  0.05546372 0.33952096 0.16874775 0.16822906]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16773.jpg,16773,[0.30554077 0.04297979 0.29113317 0.15708427 0.20326206]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16543.jpg,16543,[0.22947007 0.06358097 0.17282084 0.128224   0.40590414]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16768.jpg,16768,[0.23996878 0.09074829 0.18565501 0.14521964 0.33840832]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16796.jpg,16796,[0.30410153 0.04112996 0.31758824 0.16066296 0.17651738]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16654.jpg,16654,[0.30533114 0.04188684 0.30639228 0.15952252 0.1868672 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16716.jpg,16716,[0.30365598 0.04088304 0.32108173 0.16093223 0.17344703]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16620.jpg,16620,[0.300858   0.0457814  0.24940397 0.14864813 0.25530854]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16458.jpg,16458,[0.26958904 0.05759074 0.31039393 0.16478197 0.19764438]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16446.jpg,16446,[0.22982505 0.06802998 0.16850293 0.1319056  0.40173647]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16564.jpg,16564,[0.23669511 0.12828125 0.3374789  0.09343456 0.20411012]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16428.jpg,16428,[0.22345823 0.0723346  0.16283484 0.12833053 0.4130419 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16452.jpg,16452,[0.22296263 0.07344394 0.16202731 0.12856425 0.41300178]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16477.jpg,16477,[0.20789504 0.07738255 0.18497312 0.12830807 0.4014412 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16713.jpg,16713,[0.30317488 0.04105623 0.3215585  0.16109736 0.17311303]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16818.jpg,16818,[0.28336328 0.04959654 0.21697478 0.14086974 0.30919576]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16801.jpg,16801,[0.22251569 0.07462938 0.16113704 0.12884592 0.41287202]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16615.jpg,16615,[0.26630342 0.05258923 0.20250596 0.1369793  0.3416221 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16432.jpg,16432,[0.27021205 0.05933419 0.2645661  0.15523387 0.25065377]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16495.jpg,16495,[0.28959295 0.05049071 0.24462846 0.14891642 0.26637143]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/16459.jpg,16459,[0.19718954 0.14669119 0.2794463  0.08372192 0.29295105]
